topic,script,source_path,description,run_command,has_docstring
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item123_structure_paired_ledgers.py,item123_structure_paired_ledgers.py,ITEM 123: paired R4 load ledgers for structure-formation corrections to w(z).,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item123_structure_paired_ledgers.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item123_structure_wz_corrections.py,item123_structure_wz_corrections.py,ITEM 123 / 131: structure-formation corrections to w(z).,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item123_structure_wz_corrections.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item123_substrate_busy_flag_law.py,item123_substrate_busy_flag_law.py,Item 123 / M15: substrate busy-flag law for the acoustic pre-latch.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item123_substrate_busy_flag_law.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item123_zero_mode_nonlinear_galaxy_bracket.py,item123_zero_mode_nonlinear_galaxy_bracket.py,ITEM 123 / 132: nonlinear zero-mode/R4 galaxy-formation bracket.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item123_zero_mode_nonlinear_galaxy_bracket.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item123_zero_mode_r4_constitutive_law.py,item123_zero_mode_r4_constitutive_law.py,ITEM 123 / 132: zero-mode/R4 constitutive halo law.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item123_zero_mode_r4_constitutive_law.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item123_zero_mode_r4_polarisation_branch.py,item123_zero_mode_r4_polarisation_branch.py,"ITEM 123 / 132: zero-mode mass as R4 polarisation, not MOND double-counting.",PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item123_zero_mode_r4_polarisation_branch.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item123_zero_mode_structure_implementation.py,item123_zero_mode_structure_implementation.py,ITEM 123: zero-mode Brown--Kuchar dust in a Boltzmann/structure run.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item123_zero_mode_structure_implementation.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_28channel_covariance.py,item131_28channel_covariance.py,ITEM 131 / 56: 28-channel covariance and reset-instrument audit.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_28channel_covariance.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_cf_stop_rule_closure_attempt.py,item131_cf_stop_rule_closure_attempt.py,ITEM 131 / 42: coefficient and stop-rule closure attempt.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_cf_stop_rule_closure_attempt.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_cluster_status_audit.py,item131_cluster_status_audit.py,Consolidated status audit for the item-131 HBC/R4 cluster.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_cluster_status_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_early_logscale_lift.py,item131_early_logscale_lift.py,ITEM 131 / 56: early log-scale lift from boundary-printing covariance.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_early_logscale_lift.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_early_printer_activation_threshold_audit.py,item131_early_printer_activation_threshold_audit.py,ITEM 131 / 42: early printer and R-activation threshold audit.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_early_printer_activation_threshold_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_feff_hbc.py,item131_feff_hbc.py,F_eff for the HBC scalar amplitude — the named half of A_nu = F_eff/N_eff (16.4 worked target).,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_feff_hbc.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_gap_closure.py,item131_gap_closure.py,ITEM 131 / ITEM 56 constructive gap-closure harness.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_gap_closure.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_amplitude_decision_gate.py,item131_hbc_amplitude_decision_gate.py,ITEM 131: HBC scalar-amplitude decision gate.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_amplitude_decision_gate.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_amplitude_derivation_attempt.py,item131_hbc_amplitude_derivation_attempt.py,ITEM 131: attempt to derive A_nu from the microscopic service ledger.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_amplitude_derivation_attempt.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_amplitude_ledger.py,item131_hbc_amplitude_ledger.py,ITEM 131: HBC scalar-clock amplitude ledger audit.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_amplitude_ledger.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_channel_whitening_closure.py,item131_hbc_channel_whitening_closure.py,ITEM 131: close the two HBC scalar-amplitude countermodels inside the current local service algebra.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_channel_whitening_closure.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_clock_covariance_exit.py,item131_hbc_clock_covariance_exit.py,"ITEM 131: HBC clock covariance, superhorizon conservation, and exit attempt.",PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_clock_covariance_exit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_derivation_attempt.py,item131_hbc_derivation_attempt.py,ITEM 131: derivation attempt for the HBC -> log-shell lift.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_derivation_attempt.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_ledger_decomposition.py,item131_hbc_ledger_decomposition.py,ITEM 131: HBC entropy/colour/covariance ledger decomposition.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_ledger_decomposition.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_lift_assumption_audit.py,item131_hbc_lift_assumption_audit.py,ITEM 131: does the finite 28-clock really lift to horizon-shell/log-scale printing?,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_lift_assumption_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_physical_coupling_audit.py,item131_hbc_physical_coupling_audit.py,ITEM 131: HBC/QEC physical coupling to scalar curvature covariance.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_physical_coupling_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_saturation_gate.py,item131_hbc_saturation_gate.py,ITEM 131: HBC saturation gate for tilt and amplitude.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_saturation_gate.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_scalar_printer_observable_audit.py,item131_hbc_scalar_printer_observable_audit.py,ITEM 131: HBC scalar-printer amplitude observable audit.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_scalar_printer_observable_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_service_current_covariance_protocol.py,item131_hbc_service_current_covariance_protocol.py,ITEM 131: strict thermodynamic protocol applied to HBC A_nu.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_service_current_covariance_protocol.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_hbc_stop_rule_proof.py,item131_hbc_stop_rule_proof.py,ITEM 131: finite HBC stop-rule proof.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_hbc_stop_rule_proof.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_inflation_duration_exit_audit.py,item131_inflation_duration_exit_audit.py,"ITEM 131 — inflation duration/exit: the structural decoupling, and the exit reduced to one mechanism.",PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_inflation_duration_exit_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_inflation_hbc_reopen_audit.py,item131_inflation_hbc_reopen_audit.py,ITEM 131: reopened HBC inflation gate after the R4/Planck lift closure.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_inflation_hbc_reopen_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_inflation_hbc_status_gate.py,item131_inflation_hbc_status_gate.py,ITEM 131: Inflation/HBC status gate.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_inflation_hbc_status_gate.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_inflationary_amplitude_alpha4_route_audit.py,item131_inflationary_amplitude_alpha4_route_audit.py,ITEM 131: alpha^4 route audit for the inflationary amplitude.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_inflationary_amplitude_alpha4_route_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_inflationary_amplitude_bound_audit.py,item131_inflationary_amplitude_bound_audit.py,ITEM 131: bounded audit of the inflationary amplitude A_nu.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_inflationary_amplitude_bound_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_late_activation.py,item131_late_activation.py,ITEM 131 / 56: late dark-energy activation law.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_late_activation.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_mode_local_radial_crossing.py,item131_mode_local_radial_crossing.py,ITEM 131: formal mode-local radial-crossing lemma.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_mode_local_radial_crossing.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_neff_duty_closure_attempt.py,item131_neff_duty_closure_attempt.py,ITEM 131: N_eff / duty closure attempt for the HBC scalar amplitude.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_neff_duty_closure_attempt.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_no_r5_instrument_completeness.py,item131_no_r5_instrument_completeness.py,ITEM 131 / 57 / 60: no-R5 and instrument-completeness audit.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_no_r5_instrument_completeness.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_p1_scheduler_from_walk.py,item131_p1_scheduler_from_walk.py,ITEM 131 / 56: derive the P1 scheduler postulate from the W=S*C walk structure.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_p1_scheduler_from_walk.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_primordial_tilt_logscale.py,item131_primordial_tilt_logscale.py,ITEM 131 / 56: primordial tilt from log-scale boundary printing.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_primordial_tilt_logscale.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_r2r3_gauge_filtered_threshold_route.py,item131_r2r3_gauge_filtered_threshold_route.py,ITEM 131 / 42: gauge-filtered route to N_print alpha^4 = 4/3.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_r2r3_gauge_filtered_threshold_route.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_r2r3_threshold_ledger_derivation_attempt.py,item131_r2r3_threshold_ledger_derivation_attempt.py,ITEM 131 / 42: can actual R2/R3 geometry derive N_print alpha^4 = 4/3?,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_r2r3_threshold_ledger_derivation_attempt.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_r4_homogeneous_lift_theorem.py,item131_r4_homogeneous_lift_theorem.py,ITEM 131 / M_P SELECTOR: finite R4 support -> homogeneous FRW lift.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_r4_homogeneous_lift_theorem.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_r4_support_dimension.py,item131_r4_support_dimension.py,ITEM 131 / 56: prove the R4 one-dimensional support lemma.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_r4_support_dimension.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_saturated_printer_dynamics_attempt.py,item131_saturated_printer_dynamics_attempt.py,ITEM 131: saturated-printer dynamics derivation attempt.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_saturated_printer_dynamics_attempt.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_saturation_closure.py,item131_saturation_closure.py,ITEM 131 AMPLITUDE BRANCH — both named clauses closed under ONE identification that canon's tilt leg already carries.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_saturation_closure.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_saturation_residuals_audit.py,item131_saturation_residuals_audit.py,ITEM 131: residual consolidation around the saturation premise.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_saturation_residuals_audit.py,yes
cosmology_dark_energy_inflation,scripts/cosmology_dark_energy_inflation/item131_scalar_clock_bridge.py,item131_scalar_clock_bridge.py,ITEM 131: scalar-clock / delta-N bridge for HBC horizon printing.,PYTHONPATH=scripts/cosmology_dark_energy_inflation:$PYTHONPATH python scripts/cosmology_dark_energy_inflation/item131_scalar_clock_bridge.py,yes
